ppm,val
-1.660354,0.000016
-1.659957,0.000020
-1.659561,0.000015
-1.659164,0.000019
-1.658768,0.000034
-1.658371,0.000040
-1.657975,0.000036
-1.657578,0.000033
-1.657182,0.000031
-1.656786,0.000021
-1.656389,0.000015
-1.655993,0.000030
-1.655596,0.000053
-1.655200,0.000058
-1.654803,0.000046
-1.654407,0.000039
-1.654010,0.000040
-1.653614,0.000031
-1.653217,0.000019
-1.652821,0.000024
-1.652425,0.000040
-1.652028,0.000041
-1.651632,0.000028
-1.651235,0.000025
-1.650839,0.000029
-1.650442,0.000021
-1.650046,0.000007
-1.649649,0.000022
-1.649253,0.000062
-1.648856,0.000080
-1.648460,0.000057
-1.648063,0.000031
-1.647667,0.000033
-1.647271,0.000048
-1.646874,0.000050
-1.646478,0.000050
-1.646081,0.000063
-1.645685,0.000075
-1.645288,0.000065
-1.644892,0.000046
-1.644495,0.000039
-1.644099,0.000043
-1.643702,0.000044
-1.643306,0.000041
-1.642910,0.000040
-1.642513,0.000039
-1.642117,0.000035
-1.641720,0.000034
-1.641324,0.000041
-1.640927,0.000045
-1.640531,0.000043
-1.640134,0.000048
-1.639738,0.000060
-1.639341,0.000064
-1.638945,0.000055
-1.638548,0.000048
-1.638152,0.000055
-1.637756,0.000059
-1.637359,0.000048
-1.636963,0.000036
-1.636566,0.000044
-1.636170,0.000064
-1.635773,0.000077
-1.635377,0.000082
-1.634980,0.000086
-1.634584,0.000085
-1.634187,0.000074
-1.633791,0.000065
-1.633394,0.000069
-1.632998,0.000076
-1.632602,0.000064
-1.632205,0.000039
-1.631809,0.000024
-1.631412,0.000031
-1.631016,0.000048
-1.630619,0.000057
-1.630223,0.000048
-1.629826,0.000028
-1.629430,0.000011
-1.629033,0.000011
-1.628637,0.000026
-1.628241,0.000042
-1.627844,0.000051
-1.627448,0.000055
-1.627051,0.000054
-1.626655,0.000044
-1.626258,0.000031
-1.625862,0.000032
-1.625465,0.000046
-1.625069,0.000055
-1.624672,0.000053
-1.624276,0.000052
-1.623879,0.000058
-1.623483,0.000060
-1.623087,0.000054
-1.622690,0.000057
-1.622294,0.000069
-1.621897,0.000074
-1.621501,0.000060
-1.621104,0.000045
-1.620708,0.000040
-1.620311,0.000033
-1.619915,0.000021
-1.619518,0.000024
-1.619122,0.000049
-1.618726,0.000064
-1.618329,0.000046
-1.617933,0.000020
-1.617536,0.000021
-1.617140,0.000041
-1.616743,0.000050
-1.616347,0.000050
-1.615950,0.000061
-1.615554,0.000079
-1.615157,0.000078
-1.614761,0.000052
