ppm,val
-1.208329,0.000005
-1.207962,0.000005
-1.207596,0.000005
-1.207229,0.000007
-1.206862,0.000010
-1.206496,0.000014
-1.206129,0.000019
-1.205762,0.000024
-1.205396,0.000026
-1.205029,0.000024
-1.204662,0.000020
-1.204296,0.000014
-1.203929,0.000007
-1.203562,-0.000003
-1.203196,-0.000013
-1.202829,-0.000021
-1.202462,-0.000026
-1.202096,-0.000027
-1.201729,-0.000023
-1.201362,-0.000016
-1.200996,-0.000007
-1.200629,0.000005
-1.200262,0.000018
-1.199896,0.000032
-1.199529,0.000043
-1.199162,0.000050
-1.198795,0.000051
-1.198429,0.000047
-1.198062,0.000040
-1.197695,0.000031
-1.197329,0.000022
-1.196962,0.000018
-1.196595,0.000017
-1.196229,0.000020
-1.195862,0.000024
-1.195495,0.000029
-1.195129,0.000038
-1.194762,0.000045
-1.194395,0.000049
-1.194029,0.000049
-1.193662,0.000048
-1.193295,0.000045
-1.192929,0.000040
-1.192562,0.000031
-1.192195,0.000020
-1.191829,0.000010
-1.191462,0.000006
-1.191095,0.000006
-1.190729,0.000008
-1.190362,0.000009
-1.189995,0.000011
-1.189628,0.000012
-1.189262,0.000011
-1.188895,0.000013
-1.188528,0.000017
-1.188162,0.000023
-1.187795,0.000025
-1.187428,0.000024
-1.187062,0.000021
-1.186695,0.000017
-1.186328,0.000014
-1.185962,0.000011
-1.185595,0.000006
-1.185228,-0.000002
-1.184862,-0.000011
-1.184495,-0.000018
-1.184128,-0.000021
-1.183762,-0.000018
-1.183395,-0.000012
-1.183028,-0.000003
-1.182662,0.000007
-1.182295,0.000016
-1.181928,0.000021
-1.181562,0.000023
-1.181195,0.000022
-1.180828,0.000023
-1.180462,0.000024
-1.180095,0.000025
-1.179728,0.000024
-1.179361,0.000021
-1.178995,0.000014
-1.178628,0.000004
-1.178261,-0.000007
-1.177895,-0.000019
-1.177528,-0.000031
-1.177161,-0.000040
-1.176795,-0.000042
-1.176428,-0.000037
-1.176061,-0.000027
-1.175695,-0.000017
-1.175328,-0.000007
-1.174961,-0.000000
-1.174595,0.000003
-1.174228,0.000004
-1.173861,0.000008
-1.173495,0.000013
-1.173128,0.000018
-1.172761,0.000023
